ean,nombre,precio,descuento,imagen_link
7702057700881,,NoneNone,,
7702057701406,,NoneNone,,
7702057709013,,NoneNone,,
7702057710248,,NoneNone,,
7702057711566,,NoneNone,,
7702057734176,,NoneNone,,
7702057735043,,NoneNone,,
7702057802110,,NoneNone,,
7702057802769,,NoneNone,,
7702057802974,,NoneNone,,
7702057803100,,NoneNone,,
7702057822903,,NoneNone,,
7702057838973,,NoneNone,,
7702057840105,,NoneNone,,
7702057900908,,NoneNone,,
7702058030147,,NoneNone,,
7702058038280,,NoneNone,,
7702058207402,DESODORANTE OBAO ROLL ON AUDAZ 65 G X 2 UNIDADES ,11600,,https://olimpica.vtexassets.com/arquivos/ids/498517-800-auto?width=800&height=auto&aspect=true
7702059507013,,NoneNone,,
7702059601261,ENDULZANTE INCAUCA MORENA LIGHT 100 UN 250 g ,2960None,,https://olimpica.vtexassets.com/arquivos/ids/489197-800-auto?width=800&height=auto&aspect=true
7702059601520,,NoneNone,,
7702061455067,,NoneNone,,
7702069001891,,NoneNone,,
7702069002874,,NoneNone,,
7702069003185,,NoneNone,,
7702069200287,,NoneNone,,
7702069201673,,NoneNone,,
7702069201772,,NoneNone,,
7702069201918,,NoneNone,,
7702069202373,,NoneNone,,
7702073000057,,NoneNone,,
7702073003560,,NoneNone,,
7702073005311,,NoneNone,,
7702073005335,,NoneNone,,
7702073005342,,NoneNone,,
7702073005717,,NoneNone,,
7702073005724,,NoneNone,,
7702073005731,,NoneNone,,
7702073005748,,NoneNone,,
7702073007278,,NoneNone,,
7702073007322,,NoneNone,,
7702073007360,,NoneNone,,
7702073010018,,NoneNone,,
7702073010025,,NoneNone,,
7702073018830,,NoneNone,,
7702073026576,,NoneNone,,
7702073026668,,NoneNone,,
7702073038319,,NoneNone,,
7702073125019,,NoneNone,,
7702073125040,,NoneNone,,
7702073125996,,NoneNone,,
7702073126009,,NoneNone,,
7702073126214,,NoneNone,,
7702073133458,,NoneNone,,
7702073135469,,NoneNone,,
7702073135780,,NoneNone,,
7702073144218,,NoneNone,,
7702073220561,,NoneNone,,
7702073220660,,NoneNone,,
7702073220677,,NoneNone,,
7702073220721,,NoneNone,,
7702073220806,,NoneNone,,
7702073220813,,NoneNone,,
7702073660114,,NoneNone,,
7702073664716,,NoneNone,,
7702073741561,,NoneNone,,
7702081004504,,NoneNone,,
7702081994492,,NoneNone,,
7702081994775,,NoneNone,,
7702081995628,,NoneNone,,
7702081995963,,NoneNone,,
7702081996205,,NoneNone,,
7702081996267,,NoneNone,,
7702081997783,,NoneNone,,
7702081997967,,NoneNone,,
7702081999275,,NoneNone,,
7702081999602,,NoneNone,,
7702081999725,,NoneNone,,
7702081999985,,NoneNone,,
7702081999992,,NoneNone,,
7702084050065,,NoneNone,,
7702084057293,,NoneNone,,
7702084800004,,NoneNone,,
7702084800288,,NoneNone,,
7702084800295,,NoneNone,,
7702084850337,,NoneNone,,
7702085003008,,NoneNone,,
7702085003169,,NoneNone,,
7702085014370,,NoneNone,,
7702085058848,,NoneNone,,
7702085059180,,NoneNone,,
7702085059197,,NoneNone,,
7702085059401,,NoneNone,,
7702085822104,,NoneNone,,
7702088014018,,NoneNone,,
7702088082468,,NoneNone,,
7702088092146,,NoneNone,,
7702088093556,,NoneNone,,
7702088163600,,NoneNone,,
7702088165000,,NoneNone,,
7702088165147,,NoneNone,,
7702088193744,,NoneNone,,
7702088193751,,NoneNone,,
7702088195540,,NoneNone,,
7702088195601,,NoneNone,,
7702088196950,,NoneNone,,
7702088197728,,NoneNone,,
7702088198398,,NoneNone,,
7702088199272,,NoneNone,,
7702088201654,,NoneNone,,
7702088201784,,NoneNone,,
7702088203399,,NoneNone,,
7702088203467,,NoneNone,,
7702088203733,,NoneNone,,
7702088204822,,NoneNone,,
7702088343002,,NoneNone,,
7702088343644,,NoneNone,,
7702088343651,,NoneNone,,
7702088343668,,NoneNone,,
7702088343675,,NoneNone,,
7702088343996,,NoneNone,,
7702088344337,,NoneNone,,
7702088803285,,NoneNone,,
7702088803582,,NoneNone,,
7702088901370,,NoneNone,,
7702088902278,,NoneNone,,
