ean,nombre,precio,descuento,imagen_link
7702458002287,,NoneNone,,
7702458002997,,NoneNone,,
7702458015782,,NoneNone,,
7702458019674,,NoneNone,,
7702458019926,,NoneNone,,
7702458019933,,NoneNone,,
7702458019940,,NoneNone,,
7702458019964,,NoneNone,,
7702458021455,,NoneNone,,
7702458024210,,NoneNone,,
7702458027945,,NoneNone,,
7702458309096,,NoneNone,,
7702464001090,,NoneNone,,
7702465000511,,NoneNone,,
7702465000610,,NoneNone,,
7702465000627,,NoneNone,,
7702465000726,,NoneNone,,
7702465000740,,NoneNone,,
7702465000788,,NoneNone,,
7702465000870,,NoneNone,,
